Thursday, 8th. :: 41 degrees 42 minutes South :: 184 degrees 47 minutes West
Friday, 9th. :: None :: None
Saturday, 10th. :: None :: None
Sunday, 11th. :: None :: None
Monday, 12th. :: None :: None
Tuesday, 13th. :: None :: None
Wednesday, 14th. :: None :: None
Thursday, 15th. :: None :: None
Friday, 16th. :: None :: None
Saturday, 17th. :: None :: None
Sunday, 18th. :: None :: None
Monday, 19th. :: None :: None
Tuesday, 20th. :: None :: None
Wednesday, 21st. :: None :: None
Thursday, 22nd. :: None :: None
Friday, 23rd. :: None :: None
Saturday, 24th. :: None :: None
Sunday, 25th. :: 45 degrees 55 minutes South :: 189 degrees 4 minutes West
Monday, 26th. :: None :: None
Tuesday, 27th. :: None :: None
Wednesday, 28th. :: None :: None
Thursday, March 1st. :: None :: None
Friday, 2nd. :: None :: None
Saturday, 3rd. :: None :: None
Sunday, 4th. :: None :: None
Monday, 5th. :: None :: None
Tuesday, 6th. :: None :: None
Wednesday, 7th. :: None :: None
Thursday, 8th. :: None :: None
Friday, 9th. :: None :: None
Saturday, 10th. :: None :: None
Sunday, 11th. :: None :: None
Monday, 12th. :: None :: None
Tuesday, 13th. :: None :: None
Wednesday, 14th. :: None :: None
Thursday, 15th. :: None :: None
Friday, 16th. :: None :: None
Saturday, 17th. :: 44 degrees 0 minutes South :: 2 degrees 20 minutes East
Sunday, 18th. :: None :: None
Monday, 19th. :: None :: None
Tuesday, 20th. :: None :: None
Wednesday, 21st. :: None :: None
Thursday, 22nd. :: None :: None
Friday, 23rd. :: None :: None
Saturday, 24th. :: None :: None
Sunday, 25th. :: None :: None
Monday, 26th. :: None :: None
Tuesday, 27th. :: None :: None
Wednesday, 28th. :: None :: None
Thursday, 29th. :: None :: None
Friday, 30th. :: None :: None
Saturday, 31st. :: None :: None
SUNDAY, 1st April. :: None :: None
Monday, 2nd. :: None :: None
Tuesday, 3rd. :: None :: None
Wednesday, 4th. :: None :: None
Thursday, 5th. :: None :: None
Friday, 6th. :: None :: None
Saturday, 7th. :: None :: None
Sunday, 8th. :: None :: None
Monday, 9th. :: None :: None
Tuesday, 10th. :: None :: None
Wednesday, 11th. :: None :: None
Thursday, 12th. :: None :: None
Friday, 13th. :: None :: None
Saturday, 14th. :: None :: None
Sunday, 15th. :: None :: None
Monday, 16th. :: None :: None
Tuesday, 17th. :: None :: None
Wednesday, 18th. :: None :: None
THURSDAY, 19th. :: 37 degrees 39 minutes None :: 210 degrees 22 minutes West
Friday, 20th. :: 37 degrees 28 minutes South :: 210 degrees 3 minutes West
Saturday, 21st. :: 36 degrees 18 minutes South :: 209 degrees 55 minutes West
Sunday, 22nd. :: None :: None
Monday, 23rd. :: None :: None
Tuesday, 24th. :: None :: None
Wednesday, 25th. :: 34 degrees 29 minutes South :: 208 degrees 49 minutes West
Thursday, 26th. :: None :: None
Friday, 27th. :: None :: None
Saturday, 28th. :: None :: None
Sunday, 29th. :: None :: None
Monday, 30th. :: None :: None
Tuesday, May 1st. :: None :: None
Wednesday, 2nd. :: None :: None
Thursday, 3rd. :: None :: None
Friday, 4th. :: None :: None
Saturday, 5th. :: None :: None
Sunday, 6th. :: None :: None
Monday, 7th. :: None :: None
Tuesday, 8th. :: None :: None
Wednesday, 9th. :: None :: None
Thursday, 10th. :: None :: None
Friday, 11th. :: 32 degrees 40 minutes None :: 207 degrees 51 minutes None
Saturday, 12th. :: None :: None
Sunday, 13th. :: 30 degrees 51 minutes None :: 206 degrees 5 minutes West
Monday, 14th. :: None :: None
Tuesday, 15th. :: None :: None
Wednesday, 16th. :: None :: None
Thursday, 17th. :: 26 degrees 56 minutes South :: 206 degrees 28 minutes None
Friday, 18th. :: 25 degrees 58 minutes South :: 206 degrees 48 minutes West
Saturday, 19th. :: None :: None
Sunday, 20th. :: 24 degrees 46 minutes None :: 206 degrees 51 minutes West
Monday, 21st. :: None :: None
Tuesday, 22nd. :: None :: None
Wednesday, 23rd. :: None :: None
Thursday, 24th. :: None :: None
Friday, 25th. :: None :: None
Saturday, 26th. :: None :: None
Sunday, 27th. :: None :: None
Monday, 28th. :: 22 degrees 13 minutes None :: 209 degrees 48 minutes West
Tuesday, 29th. :: None :: None
Wednesday, 30th. :: None :: None
Thursday, 31st. :: None :: None
Friday, June 1st. :: 21 degrees 27 minutes South :: 210 degrees 57 minutes West
Saturday, 2nd. :: None :: None
Sunday, 3rd. :: 20 degrees 30 minutes None :: 211 degrees 28 minutes None
Monday, 4th. :: 19 degrees 57 minutes South :: 211 degrees 54 minutes West
Tuesday, 5th. :: 19 degrees 39 minutes South :: 212 degrees 32 minutes West
Wednesday, 6th. :: None :: None
Thursday, 7th. :: None :: None
Friday, 8th. :: None :: None
Saturday, 9th. :: 16 degrees 55 minutes South :: 214 degrees 11 minutes West
Sunday, 10th. :: 16 degrees 6 minutes South :: 214 degrees 39 minutes West
Monday, 11th. :: None :: None
Tuesday, 12th. :: None :: None
Wednesday, 13th. :: None :: None
Thursday, 14th. :: None :: None
Friday, 15th. :: None :: None
Saturday, 16th. :: None :: None
Sunday, 17th. :: None :: None
Monday, 18th. :: None :: None
Tuesday, 19th. :: None :: None
Wednesday, 20th. :: None :: None
Thursday, 21st. :: None :: None
Friday, 22nd. :: None :: None
Saturday, 23rd. :: None :: None
Sunday, 24th. :: None :: None
Monday, 25th. :: None :: None
Tuesday, 26th. :: None :: None
Wednesday, 27th. :: None :: None
Thursday, 28th. :: None :: None
Friday, 29th. :: None :: None
Saturday, 30th. :: None :: None
Sunday, 1st July. :: None :: None
Monday, 2nd. :: None :: None
Tuesday, 3rd. :: None :: None
Wednesday, 4th. :: None :: None
Thursday, 5th. :: None :: None
Friday, 6th. :: None :: None
Saturday, 7th. :: None :: None
Sunday, 8th. :: None :: None
Monday, 9th. :: None :: None
Tuesday, 10th. :: None :: None
Wednesday, 11th. :: None :: None
Thursday, 12th. :: None :: None
Friday, 13th. :: None :: None
Saturday, 14th. :: None :: None
Sunday, 15th. :: None :: None
Monday, 16th. :: None :: None
Tuesday, 17th. :: None :: None
Wednesday, 18th. :: None :: None
Thursday, 19th. :: None :: None
Friday, 20th. :: None :: None
Saturday, 21st. :: None :: None
Sunday, 22nd. :: None :: None
Monday, 23rd. :: None :: None
Tuesday, 24th. :: None :: None
Wednesday, 25th. :: None :: None
Thursday, 26th. :: None :: None
Friday, 27th. :: None :: None
Saturday, 28th. :: None :: None
Sunday, 29th. :: None :: None
Monday, 30th. :: None :: None
Tuesday, 31st. :: None :: None
Wednesday, 1st August. :: None :: None
Thursday, 2nd. :: None :: None
Friday, 3rd. :: None :: None
Saturday, 4th. :: 15 degrees 17 minutes South :: 214 degrees 45 minutes West
Sunday, 5th. :: None :: None
Monday, 6th. :: None :: None
Tuesday, 7th. :: None :: None
Wednesday, 8th. :: None :: None
Thursday, 9th. :: None :: None
Friday, 10th. :: 14 degrees 55 minutes South :: 214 degrees 43 minutes West
Saturday, 11th. :: None :: None
Sunday, 12th, when I immediately went upon the highest hill on the
Island,* (* Lizard Island. :: None :: None
Monday, 13th. :: None :: None
Tuesday, 14th. :: None :: None
Wednesday, 15th. :: None :: None
Thursday, 16th. :: None :: None
Friday, 17th. :: None :: None
Saturday, 18th. :: None :: None
Sunday, 19th. :: 11 degrees 58 minutes None :: 217 degrees 38 minutes None
Monday, 20th. :: None :: None
Tuesday, 21st. :: None :: None
Wednesday, 22nd. :: None :: None
Thursday, 23rd. :: None :: None
FRIDAY, 24th. :: None :: None
Saturday, 25th. :: None :: None
Sunday, 26th. :: None :: None
Monday, 27th. :: None :: None
Tuesday, 28th. :: None :: None
Wednesday, 29th. :: None :: None
Thursday, 30th. :: None :: None
Friday, 31st. :: 8 degrees 24 minutes South :: 222 degrees 55 minutes West
Saturday, 1st September. :: None :: None
Sunday, 2nd. :: None :: None
Monday, 3rd. :: None :: None
Tuesday, 4th. :: None :: None
Wednesday, 5th. :: 7 degrees 6 minutes South :: 225 degrees 0 minutes West
Thursday, 6th. :: None :: None
Friday, 7th. :: None :: None
Saturday, 8th. :: None :: None
Sunday, 9th. :: None :: None
Monday, 10th. :: None :: None
Tuesday, 11th. :: None :: None
Wednesday, 12th. :: None :: None
Thursday, 13th. :: None :: None
Friday, 14th. :: None :: None
Saturday, 15th. :: None :: None
Sunday, 16th. :: 10 degrees 23 minutes South :: 236 degrees 5 minutes West
Monday, 17th. :: 10 degrees 27 minutes None :: 237 degrees 31 minutes West
Tuesday, 18th. :: None :: None
Wednesday, 19th. :: None :: None
Thursday, 20th. :: None :: None
Friday, 21st. :: None :: None
Saturday, 22nd. :: 10 degrees 47 minutes South :: 238 degrees 28 minutes West
Sunday, 23rd. :: None :: None
Monday, 24th. :: None :: None
Tuesday, 25th. :: None :: None
Wednesday, 26th. :: None :: None
Thursday 27th. :: None :: None
Friday 28th. :: None :: None
Saturday, 29th. :: None :: None
Sunday, 30th. :: None :: None
Monday, 1st October. :: None :: None
Tuesday, 2nd. :: None :: None
Wednesday, 3rd. :: None :: None
Thursday, 4th. :: None :: None
Friday, 5th. :: None :: None
Saturday, 6th. :: None :: None
Sunday 7th. :: None :: None
Monday, 8th. :: None :: None
Tuesday, 9th. :: None :: None
Wednesday, 10th, according to our reckoning, but by the people here
Thursday, 11th. :: None :: None
Friday, 12th. :: None :: None
Saturday, 13th. :: None :: None
Sunday, 14th. :: None :: None
Monday, 15th. :: None :: None
Tuesday, 16th. :: None :: None
Wednesday, 17th. :: None :: None
Thursday, 18th. :: None :: None
Friday, 19th. :: None :: None
Saturday, 20th. :: None :: None
Sunday, 21st. :: None :: None
Monday, 22nd. :: None :: None
Tuesday, 23rd. :: None :: None
Wednesday, 24th. :: None :: None
Thursday, 25th. :: None :: None
Friday, 26th. :: None :: None
Saturday, 27th. :: None :: None
Sunday, 28th. :: None :: None
Monday, 29th, Tuesday, 30th, Wednesday, 31st. :: None :: None
Thursday, November 1st. :: None :: None
Friday, 2nd, Saturday, 3rd, Sunday, 4th. :: None :: None
Monday, 5th. :: None :: None
Tuesday, 6th. :: None :: None
Wednesday, 7th. :: None :: None
Thursday, 8th. :: None :: None
Friday, 9th. :: None :: None
Saturday, 10th. :: None :: None
Sunday, 11th. :: None :: None
Monday, 12th. :: None :: None
Tuesday, 13th. :: None :: None
Wednesday, 14th. :: None :: None
Thursday, 15th. :: None :: None
Friday, 16th. :: None :: None
Saturday, 17th, Sunday, 18th, Monday, 19th, Tuesday, 20th, Wednesday,
21st, Thursday, 22nd, Friday, 23rd, Saturday, 24th, Sunday, 25th. :: None :: None
Monday, 26th. :: None :: None
Tuesday, 27th, Wednesday, 28th, Thursday, 29th, Friday, 30th, [December
1770. :: None :: None
Saturday, 8th. :: None :: None
Sunday, 9th. :: None :: None
Monday, 10th. :: None :: None
Tuesday, 11th, Wednesday, 12th, Thursday, 13th, Friday, 14th. :: None :: None
Saturday, 15th. :: None :: None
Sunday, 16th, Monday, 17th. :: None :: None
Tuesday, 18th. :: None :: None
Wednesday, 19th, Thursday, 20th, Friday, 21st, Saturday, 22nd, Sunday,
23rd, Monday, 24th. :: None :: None
Tuesday, 25th. :: None :: None
Wednesday, 26th. :: None :: None
THURSDAY, 27th. :: None :: None
Friday, 28th. :: None :: None
Saturday, 29th. :: None :: None
Sunday, 30th. :: None :: None
Monday, 31st. :: None :: None
Tuesday, 1st. :: None :: None
Wednesday, 2nd. :: None :: None
Thursday, 3rd. :: None :: None
Friday, 4th. :: None :: None
Saturday, 5th. :: None :: None
Sunday, 6th. :: None :: None
Monday, 7th. :: None :: None
Tuesday, 15th. :: None :: None
Wednesday, 16th. :: None :: None
Thursday, 17th. :: 7 degrees 32 minutes South :: 255 degrees 35 minutes West
Friday, 18th. :: 7 degrees 55 minutes South :: 255 degrees 54 minutes West
Saturday, 19th. :: 8 degrees 48 minutes South :: 255 degrees 51 minutes West
Sunday, 20th. :: 9 degrees 14 minutes South :: 256 degrees 15 minutes West
Monday, 21st. :: 9 degrees 46 minutes South :: 257 degrees 5 minutes West
Tuesday, 22nd. :: 9 degrees 29 minutes South :: 257 degrees 8 minutes West
Wednesday, 23rd. :: 9 degrees 30 minutes South :: 256 degrees 50 minutes West
Thursday, 24th. :: 9 degrees 34 minutes South :: 256 degrees 50 minutes West
Friday, 25th. :: 9 degrees 44 minutes South :: 256 degrees 44 minutes West
Saturday, 26th. :: 9 degrees 56 minutes South :: 256 degrees 32 minutes West
Sunday, 27th. :: 10 degrees 12 minutes South :: 256 degrees 41 minutes West
Monday, 28th. :: None :: None
Tuesday, 29th. :: 11 degrees 57 minutes South :: 258 degrees 15 minutes West
Wednesday, 30th. :: 12 degrees 48 minutes South :: 258 degrees 59 minutes West
Thursday, 31st. :: 13 degrees 42 minutes South :: 259 degrees 55 minutes West
Friday, February 1st. :: 14 degrees 44 minutes South :: 261 degrees 40 minutes West
Saturday, 2nd. :: 15 degrees 48 minutes South :: 264 degrees 16 minutes West
Sunday, 3rd. :: None :: None
Monday, 4th. :: 17 degrees 30 minutes South :: 268 degrees 32 minutes West
Tuesday, 5th. :: 18 degrees 6 minutes South :: 270 degrees 54 minutes West
Wednesday, 6th. :: 18 degrees 30 minutes South :: 272 degrees 28 minutes West
Thursday, 7th. :: 18 degrees 58 minutes South :: 274 degrees 20 minutes None
Friday, 8th. :: 19 degrees 24 minutes South :: 276 degrees 40 minutes None
Saturday, 9th. :: None :: None
Sunday, 10th. :: 20 degrees 28 minutes South :: 281 degrees 12 minutes West
Monday, 11th. :: 20 degrees 58 minutes South :: 283 degrees 22 minutes West
Tuesday, 12th. :: 21 degrees 25 minutes South :: 284 degrees 46 minutes West
Wednesday, 13th. :: 21 degrees 51 minutes South :: 286 degrees 15 minutes West
Thursday, 14th. :: 22 degrees 21 minutes South :: 288 degrees 3 minutes West
Friday, 15th. :: 22 degrees 40 minutes None :: 290 degrees 15 minutes West
Saturday, 16th. :: 22 degrees 52 minutes South :: 292 degrees 20 minutes West
Sunday, 17th. :: None :: None
Monday, 18th. :: 23 degrees 57 minutes South :: 297 degrees 46 minutes West
Tuesday, 19th. :: 24 degrees 26 minutes South :: 300 degrees 5 minutes West
Wednesday, 20th. :: 24 degrees 57 minutes South :: 302 degrees 21 minutes West
Thursday, 21st. :: 25 degrees 21 minutes South :: 304 degrees 39 minutes None
Friday, 22nd. :: 26 degrees 5 minutes South :: 306 degrees 59 minutes West
Saturday, 23rd. :: 26 degrees 59 minutes None :: 309 degrees 6 minutes West
Sunday, 24th. :: 27 degrees 45 minutes South :: 311 degrees 7 minutes West
Monday, 25th. :: 28 degrees 49 minutes South :: 313 degrees 6 minutes West
Tuesday, 26th. :: 29 degrees 6 minutes South :: 315 degrees 24 minutes West
Wednesday, 27th. :: 29 degrees 30 minutes South :: 317 degrees 25 minutes West
Thursday, 28th. :: 29 degrees 37 minutes South :: 319 degrees 5 minutes West
Friday, March 1st. :: 29 degrees 41 minutes South :: 320 degrees 26 minutes West
Saturday, 2nd. :: 30 degrees 21 minutes South :: 321 degrees 46 minutes West
Sunday, 3rd. :: 31 degrees 1 minutes South :: 323 degrees 2 minutes West
Monday, 4th. :: 31 degrees 54 minutes South :: 324 degrees 36 minutes West
Tuesday, 5th. :: None :: None
Wednesday, 6th. :: None :: None
Thursday, 7th. :: 32 degrees 54 minutes South :: 331 degrees 56 minutes West
Friday, 8th. :: 34 degrees 18 minutes South :: 333 degrees 19 minutes West
Saturday, 9th. :: 35 degrees 44 minutes South :: 337 degrees 6 minutes West
Sunday, 10th. :: 34 degrees 52 minutes South :: 337 degrees 25 minutes West
Monday, 11th. :: 34 degrees 45 minutes South :: 338 degrees 48 minutes West
Tuesday, 12th. :: 34 degrees 50 minutes South :: 339 degrees 23 minutes West
Wednesday, 13th. :: None :: None
Thursday, 14th. :: None :: None
Friday, 15th. :: None :: None
Saturday, 16th. :: None :: None
Sunday, 17th. :: None :: None
Monday, 18th. :: None :: None
Tuesday, 19th. :: None :: None
Wednesday, 20th. :: None :: None
Thursday, 21st. :: None :: None
Friday, 22nd, Saturday, 23rd, Sunday, 24th, Monday, 25th, Tuesday, 26th. :: None :: None
Wednesday, 27th. :: None :: None
Thursday, 28th, Friday, 29th. :: None :: None
Saturday, 30th. :: None :: None
Sunday, 31st. :: None :: None
Monday, April 1st. :: None :: None
Tuesday, 2nd. :: None :: None
Wednesday, 3rd. :: None :: None
Thursday, 4th. :: None :: None
Friday, 5th. :: None :: None
Saturday, 6th. :: None :: None
Sunday, 7th. :: None :: None
Monday, 8th. :: None :: None
Tuesday, 9th. :: None :: None
Wednesday, 10th. :: None :: None
Thursday, 11th. :: None :: None
Friday, 12th. :: None :: None
Saturday, 13th. :: None :: None
Sunday, 14th. :: None :: None
Monday, 15th. :: None :: None
TUESDAY, 16th. :: None :: None
Wednesday, 17th. :: 32 degrees 14 minutes South :: 344 degrees 8 minutes West
Thursday, 18th. :: 31 degrees 14 minutes South :: 345 degrees 19 minutes West
Friday, 19th. :: 31 degrees 14 minutes South :: 345 degrees 33 minutes West
Saturday, 20th. :: 29 degrees 40 minutes South :: 346 degrees 10 minutes West
Sunday, 21st. :: 28 degrees 43 minutes South :: 347 degrees 42 minutes West
Monday, 22nd. :: 27 degrees 27 minutes South :: 349 degrees 24 minutes West
Tuesday, 23rd. :: 26 degrees 19 minutes South :: 350 degrees 42 minutes West
Wednesday, 24th. :: 25 degrees 6 minutes South :: 351 degrees 16 minutes West
Thursday, 25th. :: 23 degrees 28 minutes South :: 351 degrees 52 minutes West
Friday, 26th. :: 21 degrees 40 minutes South :: 354 degrees 12 minutes West
Saturday, 27th. :: 20 degrees 4 minutes South :: 356 degrees 40 minutes West
Sunday, 28th. :: 18 degrees 41 minutes South :: 358 degrees 54 minutes West
Monday, 29th. :: 17 degrees 19 minutes South :: 0 degrees 50 minutes West
Tuesday, 30th. :: 16 degrees 11 minutes South :: 2 degrees 42 minutes West
Wednesday, May 1st. :: None :: None
Thursday, 2nd. :: None :: None
Friday, 3rd. :: None :: None
Saturday, 4th. :: None :: None
Sunday, 5th. :: 15 degrees 5 minutes South :: 6 degrees 46 minutes West
Monday, 6th. :: 13 degrees 42 minutes South :: 8 degrees 27 minutes West
Tuesday, 7th. :: 12 degrees 5 minutes South :: 10 degrees 9 minutes West
Wednesday, 8th. :: 10 degrees 39 minutes South :: 11 degrees 42 minutes West
Thursday, 9th. :: 9 degrees 16 minutes None :: 13 degrees 17 minutes West
Friday, 10th. :: 7 degrees 51 minutes South :: 14 degrees 32 minutes West
Friday, 11th. :: 6 degrees 24 minutes South :: 15 degrees 51 minutes West
Saturday, 12th. :: 4 degrees 38 minutes South :: 16 degrees 54 minutes West
Sunday, 13th. :: 2 degrees 58 minutes South :: 17 degrees 58 minutes West
Monday, 14th. :: None :: None
Tuesday, 15th. :: 0 degrees 14 minutes South :: 19 degrees 43 minutes West
Wednesday, 16th. :: 0 degrees 47 minutes North :: 20 degrees 20 minutes West
Thursday, 17th. :: None :: None
Saturday, 18th. :: 3 degrees 0 minutes North :: 21 degrees 22 minutes West
Sunday, 19th. :: 4 degrees 32 minutes North :: 21 degrees 58 minutes West
Monday, 20th. :: 5 degrees 38 minutes North :: 22 degrees 21 minutes West
Tuesday, 21st. :: 6 degrees 8 minutes North :: 25 degrees 8 minutes West
Wednesday, 22nd. :: 6 degrees 58 minutes North :: 25 degrees 38 minutes West
Thursday, 23rd. :: 7 degrees 49 minutes North :: 26 degrees 2 minutes West
Friday, 24th. :: None :: None
Saturday, 25th. :: 9 degrees 41 minutes North :: 28 degrees 30 minutes West
Sunday, 26th. :: 20 degrees 47 minutes North :: 29 degrees 35 minutes West
Monday, 27th. :: 12 degrees 7 minutes North :: 30 degrees 40 minutes West
Tuesday, 28th. :: 13 degrees 30 minutes North :: 31 degrees 51 minutes West
Wednesday, 29th. :: 15 degrees 19 minutes North :: 33 degrees 2 minutes West
Thursday, 30th. :: 17 degrees 5 minutes North :: 34 degrees 9 minutes West
Friday, 31st. :: 18 degrees 50 minutes North :: 35 degrees 40 minutes West
Saturday, June 1st. :: 20 degrees 12 minutes North :: 36 degrees 41 minutes West
Sunday, 2nd. :: 21 degrees 20 minutes North :: 38 degrees 5 minutes West
Monday, 3rd. :: 22 degrees 21 minutes North :: 39 degrees 9 minutes West
Tuesday, 4th. :: None :: None
Wednesday, 5th. :: 24 degrees 31 minutes North :: 41 degrees 11 minutes West
Thursday, 6th. :: None :: None
Friday, 7th. :: 27 degrees 22 minutes North :: 43 degrees 42 minutes West
Saturday, 8th. :: 28 degrees 50 minutes North :: 43 degrees 42 minutes West
Sunday, 9th. :: 30 degrees 11 minutes North :: 44 degrees 9 minutes West
Monday, 10th. :: 31 degrees 12 minutes North :: 44 degrees 50 minutes West
Tuesday, 11th. :: None :: None
Wednesday, 12th. :: 33 degrees 8 minutes North :: 44 degrees 53 minutes West
Thursday, 13th. :: 34 degrees 14 minutes North :: 44 degrees 25 minutes West
Friday, 14th. :: 35 degrees 48 minutes North :: 43 degrees 48 minutes West
Saturday, 15th. :: 37 degrees 2 minutes North :: 41 degrees 54 minutes West
Sunday, 16th. :: 38 degrees 18 minutes North :: 40 degrees 38 minutes West
Monday, 17th. :: 38 degrees 57 minutes North :: 38 degrees 36 minutes West
Tuesday, 18th. :: 39 degrees 52 minutes North :: 36 degrees 59 minutes West
Wednesday, 19th. :: 40 degrees 9 minutes North :: 36 degrees 44 minutes West
Thursday, 20th. :: 40 degrees 29 minutes North :: 33 degrees 10 minutes West
Friday, 21st. :: 40 degrees 33 minutes North :: 30 degrees 20 minutes West
Saturday, 22nd. :: 41 degrees 11 minutes None :: 27 degrees 52 minutes West
Sunday, 23rd. :: 40 degrees 43 minutes North :: 26 degrees 13 minutes West
Monday, 24th. :: 40 degrees 34 minutes North :: 24 degrees 49 minutes West
Tuesday, 25th. :: 40 degrees 39 minutes North :: 23 degrees 33 minutes West
Wednesday, 26th. :: 40 degrees 43 minutes North :: 21 degrees 58 minutes West
Thursday, 27th. :: 41 degrees 14 minutes North :: 20 degrees 59 minutes West
Friday, 28th. :: 42 degrees 55 minutes North :: 19 degrees 18 minutes West
Saturday, 29th. :: 43 degrees 39 minutes North :: 17 degrees 36 minutes West
Sunday, 30th. :: 44 degrees 34 minutes North :: 16 degrees 2 minutes West
Monday, July 1st. :: 44 degrees 54 minutes North :: 13 degrees 59 minutes West
Tuesday, 2nd. :: 45 degrees 54 minutes North :: 13 degrees 2 minutes West
Wednesday, 3rd. :: 45 degrees 24 minutes North :: 11 degrees 59 minutes West
Thursday, 4th. :: 45 degrees 29 minutes North :: 10 degrees 44 minutes West
Friday, 5th. :: 45 degrees 34 minutes North :: 10 degrees 32 minutes West
Saturday, 6th. :: 44 degrees 45 minutes North :: 9 degrees 42 minutes West
Sunday, 7th. :: 46 degrees 16 minutes North :: 9 degrees 39 minutes West
Monday, 8th. :: 46 degrees 45 minutes North :: 8 degrees 54 minutes West
Tuesday, 9th. :: 48 degrees 19 minutes North :: 8 degrees 1 minutes West
Wednesday, 10th. :: 49 degrees 29 minutes North :: 6 degrees 18 minutes West
Friday, 11th. :: None :: None
Friday, 12th. :: None :: None
Saturday, 13th. :: None :: None
